activity_date,workload_id,environment,business_driver,demand_index,traffic,transactions,queries,support_requests,ai_requests,api_requests,active_customers,revenue
2025-07-20,analytics-nonprod,nonprod,queries,0.311777,10475.7,471.41,872.98,62.85,157.14,41902.81,1466.6,36769.71
2025-07-20,analytics-prod,prod,queries,1.176932,112985.45,5084.35,9415.45,677.91,1694.78,451941.81,15817.96,396578.94
2025-07-20,checkout-nonprod,nonprod,transactions,0.301078,15174.34,1264.53,303.49,91.05,227.62,60697.36,2124.41,98633.21
2025-07-20,checkout-prod,prod,transactions,0.953341,137281.11,11440.09,2745.62,823.69,2059.22,549124.45,19219.36,892327.24
2025-07-20,recommendations-prod,prod,ai_requests,0.876448,94656.34,4259.54,1893.13,567.94,7888.03,378625.35,13251.89,332243.74
2025-07-20,shared-platform-nonprod,nonprod,traffic,0.370906,19472.55,876.26,389.45,116.84,292.09,77890.22,2726.16,68348.67
2025-07-20,shared-platform-prod,prod,traffic,1.389342,208401.25,9378.06,4168.03,1250.41,3126.02,833605.0,29176.18,731488.39
2025-07-20,storefront-nonprod,nonprod,traffic,0.369358,15513.05,698.09,310.26,93.08,232.7,62052.19,2171.83,54450.8
2025-07-20,storefront-prod,prod,traffic,0.861597,103391.69,4652.63,2067.83,620.35,1550.88,413566.77,14474.84,362904.84
2025-07-20,support-nonprod,nonprod,support_requests,0.361672,3645.65,164.05,72.91,303.8,54.68,14582.61,510.39,12796.24
2025-07-20,support-prod,prod,support_requests,0.910378,26218.88,1179.85,524.38,2184.91,393.28,104875.53,3670.64,92028.28
2025-07-21,analytics-nonprod,nonprod,queries,0.816329,27428.67,1234.29,2285.72,164.57,411.43,109714.68,3840.01,96274.63
2025-07-21,analytics-prod,prod,queries,1.100305,105629.3,4753.32,8802.44,633.78,1584.44,422517.18,14788.1,370758.83
2025-07-21,checkout-nonprod,nonprod,transactions,0.947711,47764.61,3980.38,955.29,286.59,716.47,191058.44,6687.05,310469.96
2025-07-21,checkout-prod,prod,transactions,1.019596,146821.85,12235.15,2936.44,880.93,2202.33,587287.42,20555.06,954342.06
2025-07-21,recommendations-prod,prod,ai_requests,1.26961,137117.83,6170.3,2742.36,822.71,11426.49,548471.32,19196.5,481283.58
2025-07-21,shared-platform-nonprod,nonprod,traffic,1.105321,58029.37,2611.32,1160.59,348.18,870.44,232117.5,8124.11,203683.1
2025-07-21,shared-platform-prod,prod,traffic,1.109052,166357.73,7486.1,3327.15,998.15,2495.37,665430.92,23290.08,583915.64
2025-07-21,storefront-nonprod,nonprod,traffic,1.052395,44200.6,1989.03,884.01,265.2,663.01,176802.41,6188.08,155144.12
2025-07-21,storefront-prod,prod,traffic,1.043901,125268.08,5637.06,2505.36,751.61,1879.02,501072.31,17537.53,439690.95
2025-07-21,support-nonprod,nonprod,support_requests,1.091271,11000.01,495.0,220.0,916.67,165.0,44000.03,1540.0,38610.03
2025-07-21,support-prod,prod,support_requests,1.146183,33010.07,1485.45,660.2,2750.84,495.15,132040.29,4621.41,115865.36
2025-07-22,analytics-nonprod,nonprod,queries,1.046565,35164.59,1582.41,2930.38,210.99,527.47,140658.37,4923.04,123427.72
2025-07-22,analytics-prod,prod,queries,1.115372,107075.69,4818.41,8922.97,642.45,1606.14,428302.74,14990.6,375835.66
2025-07-22,checkout-nonprod,nonprod,transactions,1.098941,55386.6,4615.55,1107.73,332.32,830.8,221546.41,7754.12,360012.92
2025-07-22,checkout-prod,prod,transactions,0.960673,138336.89,11528.07,2766.74,830.02,2075.05,553347.55,19367.16,899189.76
2025-07-22,recommendations-prod,prod,ai_requests,1.213379,131044.97,5897.02,2620.9,786.27,10920.41,524179.9,18346.3,459967.86
2025-07-22,shared-platform-nonprod,nonprod,traffic,1.110482,58300.29,2623.51,1166.01,349.8,874.5,233201.17,8162.04,204634.02
2025-07-22,shared-platform-prod,prod,traffic,1.104892,165733.77,7458.02,3314.68,994.4,2486.01,662935.06,23202.73,581725.52
2025-07-22,storefront-nonprod,nonprod,traffic,1.194385,50164.19,2257.39,1003.28,300.99,752.46,200656.76,7022.99,176076.31
2025-07-22,storefront-prod,prod,traffic,1.005695,120683.35,5430.75,2413.67,724.1,1810.25,482733.39,16895.67,423598.55
2025-07-22,support-nonprod,nonprod,support_requests,0.945247,9528.09,428.76,190.56,794.01,142.92,38112.36,1333.93,33443.59
2025-07-22,support-prod,prod,support_requests,1.172503,33768.07,1519.56,675.36,2814.01,506.52,135072.29,4727.53,118525.94
2025-07-23,analytics-nonprod,nonprod,queries,0.911552,30628.15,1378.27,2552.35,183.77,459.42,122512.6,4287.94,107504.81
2025-07-23,analytics-prod,prod,queries,1.0569,101462.42,4565.81,8455.2,608.77,1521.94,405849.68,14204.74,356133.1
2025-07-23,checkout-nonprod,nonprod,transactions,1.110147,55951.42,4662.62,1119.03,335.71,839.27,223805.69,7833.2,363684.25
2025-07-23,checkout-prod,prod,transactions,1.20719,173835.32,14486.28,3476.71,1043.01,2607.53,695341.29,24336.95,1129929.59
2025-07-23,recommendations-prod,prod,ai_requests,1.04553,112917.25,5081.28,2258.34,677.5,9409.77,451668.99,15808.41,396339.54
2025-07-23,shared-platform-nonprod,nonprod,traffic,1.115888,58584.13,2636.29,1171.68,351.5,878.76,234336.51,8201.78,205630.29
2025-07-23,shared-platform-prod,prod,traffic,1.134364,170154.57,7656.96,3403.09,1020.93,2552.32,680618.29,23821.64,597242.55
2025-07-23,storefront-nonprod,nonprod,traffic,0.998239,41926.05,1886.67,838.52,251.56,628.89,167704.2,5869.65,147160.43
2025-07-23,storefront-prod,prod,traffic,0.922915,110749.82,4983.74,2215.0,664.5,1661.25,442999.27,15504.97,388731.86
2025-07-23,support-nonprod,nonprod,support_requests,0.928613,9360.42,421.22,187.21,780.04,140.41,37441.69,1310.46,32855.08
2025-07-23,support-prod,prod,support_requests,1.217248,35056.74,1577.55,701.13,2921.4,525.85,140226.96,4907.94,123049.16
2025-07-24,analytics-nonprod,nonprod,queries,0.995455,33447.27,1505.13,2787.27,200.68,501.71,133789.09,4682.62,117399.92
2025-07-24,analytics-prod,prod,queries,1.08457,104118.7,4685.34,8676.56,624.71,1561.78,416474.79,14576.62,365456.63
2025-07-24,checkout-nonprod,nonprod,transactions,1.077607,54311.4,4525.95,1086.23,325.87,814.67,217245.62,7603.6,353024.13
2025-07-24,checkout-prod,prod,transactions,1.023314,147357.25,12279.77,2947.15,884.14,2210.36,589429.01,20630.02,957822.14
2025-07-24,recommendations-prod,prod,ai_requests,1.006402,108691.44,4891.11,2173.83,652.15,9057.62,434765.75,15216.8,381506.95
2025-07-24,shared-platform-nonprod,nonprod,traffic,0.826694,43401.44,1953.06,868.03,260.41,651.02,173605.77,6076.2,152339.06
2025-07-24,shared-platform-prod,prod,traffic,0.923591,138538.68,6234.24,2770.77,831.23,2078.08,554154.71,19395.41,486270.76
2025-07-24,storefront-nonprod,nonprod,traffic,1.087449,45672.84,2055.28,913.46,274.04,685.09,182691.38,6394.2,160311.69
2025-07-24,storefront-prod,prod,traffic,1.333012,159961.41,7198.26,3199.23,959.77,2399.42,639845.63,22394.6,561464.54
2025-07-24,support-nonprod,nonprod,support_requests,1.213546,12232.54,550.46,244.65,1019.38,183.49,48930.18,1712.56,42936.23
2025-07-24,support-prod,prod,support_requests,1.290447,37164.87,1672.42,743.3,3097.07,557.47,148659.49,5203.08,130448.71
2025-07-25,analytics-nonprod,nonprod,queries,1.128575,37920.11,1706.41,3160.01,227.52,568.8,151680.45,5308.82,133099.59
2025-07-25,analytics-prod,prod,queries,1.144426,109864.91,4943.92,9155.41,659.19,1647.97,439459.63,15381.09,385625.83
2025-07-25,checkout-nonprod,nonprod,transactions,0.879905,44347.19,3695.6,886.94,266.08,665.21,177388.78,6208.61,288256.76
2025-07-25,checkout-prod,prod,transactions,0.990239,142594.38,11882.87,2851.89,855.57,2138.92,570377.54,19963.21,926863.5
2025-07-25,recommendations-prod,prod,ai_requests,1.026072,110815.79,4986.71,2216.32,664.89,9234.65,443263.15,15514.21,388963.41
2025-07-25,shared-platform-nonprod,nonprod,traffic,0.885386,46482.75,2091.72,929.66,278.9,697.24,185931.0,6507.59,163154.46
2025-07-25,shared-platform-prod,prod,traffic,0.98839,148258.48,6671.63,2965.17,889.55,2223.88,593033.93,20756.19,520387.28
2025-07-25,storefront-nonprod,nonprod,traffic,0.925848,38885.62,1749.85,777.71,233.31,583.28,155542.48,5443.99,136488.53
2025-07-25,storefront-prod,prod,traffic,1.291508,154980.94,6974.14,3099.62,929.89,2324.71,619923.74,21697.33,543983.09
2025-07-25,support-nonprod,nonprod,support_requests,1.229087,12389.19,557.51,247.78,1032.43,185.84,49556.77,1734.49,43486.07
2025-07-25,support-prod,prod,support_requests,0.939526,27058.35,1217.63,541.17,2254.86,405.88,108233.4,3788.17,94974.81
2025-07-26,analytics-nonprod,nonprod,queries,0.337828,11351.04,510.8,945.92,68.11,170.27,45404.14,1589.14,39842.13
2025-07-26,analytics-prod,prod,queries,0.870289,83547.76,3759.65,6962.31,501.29,1253.22,334191.02,11696.69,293252.62
2025-07-26,checkout-nonprod,nonprod,transactions,0.276528,13936.99,1161.42,278.74,83.62,209.05,55747.98,1951.18,90590.47
2025-07-26,checkout-prod,prod,transactions,0.919388,132391.82,11032.65,2647.84,794.35,1985.88,529567.26,18534.85,860546.8
2025-07-26,recommendations-prod,prod,ai_requests,0.985573,106441.9,4789.89,2128.84,638.65,8870.16,425767.61,14901.87,373611.08
2025-07-26,shared-platform-nonprod,nonprod,traffic,0.462361,24273.95,1092.33,485.48,145.64,364.11,97095.8,3398.35,85201.57
2025-07-26,shared-platform-prod,prod,traffic,0.902549,135382.42,6092.21,2707.65,812.29,2030.74,541529.69,18953.54,475192.31
2025-07-26,storefront-nonprod,nonprod,traffic,0.385122,16175.14,727.88,323.5,97.05,242.63,64700.58,2264.52,56774.75
2025-07-26,storefront-prod,prod,traffic,1.099147,131897.64,5935.39,2637.95,791.39,1978.46,527590.55,18465.67,462960.7
2025-07-26,support-nonprod,nonprod,support_requests,0.32395,3265.42,146.94,65.31,272.12,48.98,13061.68,457.16,11461.63
2025-07-26,support-prod,prod,support_requests,0.960671,27667.31,1245.03,553.35,2305.61,415.01,110669.26,3873.42,97112.27
2025-07-27,analytics-nonprod,nonprod,queries,0.375132,12604.43,567.2,1050.37,75.63,189.07,50417.7,1764.62,44241.53
2025-07-27,analytics-prod,prod,queries,1.06564,102301.44,4603.56,8525.12,613.81,1534.52,409205.77,14322.2,359078.06
2025-07-27,checkout-nonprod,nonprod,transactions,0.367251,18509.45,1542.45,370.19,111.06,277.64,74037.82,2591.32,120311.45
2025-07-27,checkout-prod,prod,transactions,1.022331,147215.71,12267.98,2944.31,883.29,2208.24,588862.86,20610.2,956902.14
2025-07-27,recommendations-prod,prod,ai_requests,1.162083,125504.98,5647.72,2510.1,753.03,10458.75,502019.93,17570.7,440522.49
2025-07-27,shared-platform-nonprod,nonprod,traffic,0.321777,16893.28,760.2,337.87,101.36,253.4,67573.14,2365.06,59295.43
2025-07-27,shared-platform-prod,prod,traffic,1.036575,155486.28,6996.88,3109.73,932.92,2332.29,621945.14,21768.08,545756.86
2025-07-27,storefront-nonprod,nonprod,traffic,0.365,15329.98,689.85,306.6,91.98,229.95,61319.94,2146.2,53808.25
2025-07-27,storefront-prod,prod,traffic,0.858736,103048.35,4637.18,2060.97,618.29,1545.73,412193.38,14426.77,361699.69
2025-07-27,support-nonprod,nonprod,support_requests,0.409806,4130.84,185.89,82.62,344.24,61.96,16523.37,578.32,14499.25
2025-07-27,support-prod,prod,support_requests,0.960369,27658.62,1244.64,553.17,2304.88,414.88,110634.46,3872.21,97081.74
2025-07-28,analytics-nonprod,nonprod,queries,1.005686,33791.04,1520.6,2815.92,202.75,506.87,135164.16,4730.75,118606.55
2025-07-28,analytics-prod,prod,queries,0.884113,84874.86,3819.37,7072.91,509.25,1273.12,339499.46,11882.48,297910.78
2025-07-28,checkout-nonprod,nonprod,transactions,0.985089,49648.5,4137.38,992.97,297.89,744.73,198594.01,6950.79,322715.26
2025-07-28,checkout-prod,prod,transactions,1.0892,156844.8,13070.4,3136.9,941.07,2352.67,627379.18,21958.27,1019491.17
2025-07-28,recommendations-prod,prod,ai_requests,1.096679,118441.3,5329.86,2368.83,710.65,9870.11,473765.2,16581.78,415728.96
2025-07-28,shared-platform-nonprod,nonprod,traffic,1.121751,58891.94,2650.14,1177.84,353.35,883.38,235567.76,8244.87,206710.71
2025-07-28,shared-platform-prod,prod,traffic,1.020905,153135.71,6891.11,3062.71,918.81,2297.04,612542.83,21439.0,537506.34
2025-07-28,storefront-nonprod,nonprod,traffic,0.952765,40016.11,1800.73,800.32,240.1,600.24,160064.45,5602.26,140456.55
2025-07-28,storefront-prod,prod,traffic,1.155106,138612.77,6237.57,2772.26,831.68,2079.19,554451.08,19405.79,486530.83
2025-07-28,support-nonprod,nonprod,support_requests,1.031645,10398.99,467.95,207.98,866.58,155.98,41595.94,1455.86,36500.44
2025-07-28,support-prod,prod,support_requests,1.03027,29671.79,1335.23,593.44,2472.65,445.08,118687.16,4154.05,104147.98
2025-07-29,analytics-nonprod,nonprod,queries,1.13003,37969.0,1708.6,3164.08,227.81,569.53,151875.99,5315.66,133271.18
2025-07-29,analytics-prod,prod,queries,1.084365,104099.01,4684.46,8674.92,624.59,1561.49,416396.06,14573.86,365387.54
2025-07-29,checkout-nonprod,nonprod,transactions,1.101548,55518.02,4626.5,1110.36,333.11,832.77,222072.08,7772.52,360867.12
2025-07-29,checkout-prod,prod,transactions,1.095398,157737.36,13144.78,3154.75,946.42,2366.06,630949.44,22083.23,1025292.85
2025-07-29,recommendations-prod,prod,ai_requests,1.137364,122835.35,5527.59,2456.71,737.01,10236.28,491341.42,17196.95,431152.09
2025-07-29,shared-platform-nonprod,nonprod,traffic,0.95998,50398.97,2267.95,1007.98,302.39,755.98,201595.9,7055.86,176900.4
2025-07-29,shared-platform-prod,prod,traffic,1.059903,158985.38,7154.34,3179.71,953.91,2384.78,635941.53,22257.95,558038.7
2025-07-29,storefront-nonprod,nonprod,traffic,1.013379,42561.93,1915.29,851.24,255.37,638.43,170247.73,5958.67,149392.38
2025-07-29,storefront-prod,prod,traffic,1.125633,135075.93,6078.42,2701.52,810.46,2026.14,540303.73,18910.63,474116.52
2025-07-29,support-nonprod,nonprod,support_requests,1.085854,10945.41,492.54,218.91,912.12,164.18,43781.65,1532.36,38418.4
2025-07-29,support-prod,prod,support_requests,0.96433,27772.71,1249.77,555.45,2314.39,416.59,111090.85,3888.18,97482.22
2025-07-30,analytics-nonprod,nonprod,queries,1.103631,37082.0,1668.69,3090.17,222.49,556.23,148327.99,5191.48,130157.81
2025-07-30,analytics-prod,prod,queries,1.065068,102246.57,4601.1,8520.55,613.48,1533.7,408986.29,14314.52,358885.47
2025-07-30,checkout-nonprod,nonprod,transactions,1.134083,57157.79,4763.15,1143.16,342.95,857.37,228631.18,8002.09,371525.67
2025-07-30,checkout-prod,prod,transactions,1.097779,158080.12,13173.34,3161.6,948.48,2371.2,632320.47,22131.22,1027520.77
2025-07-30,recommendations-prod,prod,ai_requests,1.199497,129545.71,5829.56,2590.91,777.27,10795.48,518182.85,18136.4,454705.45
2025-07-30,shared-platform-nonprod,nonprod,traffic,1.052482,55255.29,2486.49,1105.11,331.53,828.83,221021.16,7735.74,193946.06
2025-07-30,shared-platform-prod,prod,traffic,1.187778,178166.77,8017.5,3563.34,1069.0,2672.5,712667.07,24943.35,625365.36
2025-07-30,storefront-nonprod,nonprod,traffic,1.01968,42826.57,1927.2,856.53,256.96,642.4,171306.28,5995.72,150321.26
2025-07-30,storefront-prod,prod,traffic,1.099324,131918.91,5936.35,2638.38,791.51,1978.78,527675.62,18468.65,463035.36
2025-07-30,support-nonprod,nonprod,support_requests,1.101658,11104.71,499.71,222.09,925.39,166.57,44418.85,1554.66,38977.54
2025-07-30,support-prod,prod,support_requests,0.872252,25120.85,1130.44,502.42,2093.4,376.81,100483.39,3516.92,88174.18
2025-07-31,analytics-nonprod,nonprod,queries,0.959405,32236.01,1450.62,2686.33,193.42,483.54,128944.04,4513.04,113148.4
2025-07-31,analytics-prod,prod,queries,0.968153,92942.7,4182.42,7745.23,557.66,1394.14,371770.8,13011.98,326228.88
2025-07-31,checkout-nonprod,nonprod,transactions,1.059905,53419.2,4451.6,1068.38,320.52,801.29,213676.82,7478.69,347224.83
2025-07-31,checkout-prod,prod,transactions,1.347954,194105.37,16175.45,3882.11,1164.63,2911.58,776421.5,27174.75,1261684.93
2025-07-31,recommendations-prod,prod,ai_requests,0.90595,97842.62,4402.92,1956.85,587.06,8153.55,391370.48,13697.97,343427.6
2025-07-31,shared-platform-nonprod,nonprod,traffic,0.966185,50724.69,2282.61,1014.49,304.35,760.87,202898.77,7101.46,178043.67
2025-07-31,shared-platform-prod,prod,traffic,1.156234,173435.11,7804.58,3468.7,1040.61,2601.53,693740.46,24280.92,608757.25
2025-07-31,storefront-nonprod,nonprod,traffic,1.009214,42386.98,1907.41,847.74,254.32,635.8,169547.91,5934.18,148778.29
2025-07-31,storefront-prod,prod,traffic,1.211125,145335.05,6540.08,2906.7,872.01,2180.03,581340.18,20346.91,510126.01
2025-07-31,support-nonprod,nonprod,support_requests,1.174582,11839.79,532.79,236.8,986.65,177.6,47359.14,1657.57,41557.65
2025-07-31,support-prod,prod,support_requests,1.054126,30358.82,1366.15,607.18,2529.9,455.38,121435.28,4250.23,106559.46
2025-08-01,analytics-nonprod,nonprod,queries,1.069683,35941.36,1617.36,2995.11,215.65,539.12,143765.45,5031.79,126154.19
2025-08-01,analytics-prod,prod,queries,1.088585,104504.16,4702.69,8708.68,627.02,1567.56,418016.66,14630.58,366809.62
2025-08-01,checkout-nonprod,nonprod,transactions,1.195802,60268.41,5022.37,1205.37,361.61,904.03,241073.64,8437.58,391744.67
2025-08-01,checkout-prod,prod,transactions,1.039595,149701.67,12475.14,2994.03,898.21,2245.53,598806.69,20958.23,973060.86
2025-08-01,recommendations-prod,prod,ai_requests,1.195046,129064.93,5807.92,2581.3,774.39,10755.41,516259.72,18069.09,453017.91
2025-08-01,shared-platform-nonprod,nonprod,traffic,1.167641,61301.18,2758.55,1226.02,367.81,919.52,245204.71,8582.16,215167.14
2025-08-01,shared-platform-prod,prod,traffic,1.070573,160586.02,7226.37,3211.72,963.52,2408.79,642344.07,22482.04,563656.92
2025-08-01,storefront-nonprod,nonprod,traffic,1.350077,56703.25,2551.65,1134.06,340.22,850.55,226813.0,7938.45,199028.41
2025-08-01,storefront-prod,prod,traffic,1.178032,141363.87,6361.37,2827.28,848.18,2120.46,565455.5,19790.94,496187.2
2025-08-01,support-nonprod,nonprod,support_requests,1.102441,11112.61,500.07,222.25,926.05,166.69,44450.44,1555.77,39005.26
2025-08-01,support-prod,prod,support_requests,0.995409,28667.77,1290.05,573.36,2388.98,430.02,114671.1,4013.49,100623.89
2025-08-02,analytics-nonprod,nonprod,queries,0.43302,14549.46,654.73,1212.46,87.3,218.24,58197.85,2036.92,51068.62
2025-08-02,analytics-prod,prod,queries,0.931941,89466.36,4025.99,7455.53,536.8,1342.0,357865.45,12525.29,314026.93
2025-08-02,checkout-nonprod,nonprod,transactions,0.392697,19791.95,1649.33,395.84,118.75,296.88,79167.81,2770.87,128647.69
2025-08-02,checkout-prod,prod,transactions,0.944358,135987.58,11332.3,2719.75,815.93,2039.81,543950.3,19038.26,883919.24
2025-08-02,recommendations-prod,prod,ai_requests,0.969351,104689.87,4711.04,2093.8,628.14,8724.16,418759.47,14656.58,367461.43
2025-08-02,shared-platform-nonprod,nonprod,traffic,0.388366,20389.19,917.51,407.78,122.34,305.84,81556.76,2854.49,71566.06
2025-08-02,shared-platform-prod,prod,traffic,0.926649,138997.4,6254.88,2779.95,833.98,2084.96,555989.6,19459.64,487880.88
2025-08-02,storefront-nonprod,nonprod,traffic,0.377557,15857.38,713.58,317.15,95.14,237.86,63429.52,2220.03,55659.4
2025-08-02,storefront-prod,prod,traffic,1.097485,131698.18,5926.42,2633.96,790.19,1975.47,526792.73,18437.75,462260.62
2025-08-02,support-nonprod,nonprod,support_requests,0.452485,4561.04,205.25,91.22,380.09,68.42,18244.18,638.55,16009.26
2025-08-02,support-prod,prod,support_requests,1.014645,29221.77,1314.98,584.44,2435.15,438.33,116887.08,4091.05,102568.41
2025-08-03,analytics-nonprod,nonprod,queries,0.40051,13457.14,605.57,1121.43,80.74,201.86,53828.58,1884.0,47234.58
2025-08-03,analytics-prod,prod,queries,0.88304,84771.84,3814.73,7064.32,508.63,1271.58,339087.35,11868.06,297549.15
2025-08-03,checkout-nonprod,nonprod,transactions,0.407134,20519.54,1709.96,410.39,123.12,307.79,82078.17,2872.74,133377.03
2025-08-03,checkout-prod,prod,transactions,0.910799,131155.01,10929.58,2623.1,786.93,1967.33,524620.05,18361.7,852507.58
2025-08-03,recommendations-prod,prod,ai_requests,0.742515,80191.63,3608.62,1603.83,481.15,6682.64,320766.52,11226.83,281472.62
2025-08-03,shared-platform-nonprod,nonprod,traffic,0.362034,19006.81,855.31,380.14,114.04,285.1,76027.23,2660.95,66713.9
2025-08-03,shared-platform-prod,prod,traffic,1.150794,172619.13,7767.86,3452.38,1035.71,2589.29,690476.52,24166.68,605893.15
